JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3859,54,11,10/01/2025,HOMEPAGE,VIEW,43
3830,54,11,21/01/2025,CHECKOUT,DROP-OFF,NULL
3828,54,11,21/01/2025,HOMEPAGE,VIEW,227
3829,54,11,21/01/2025,PRODUCTPAGE,VIEW,187
3886,54,11,03/02/2025,CHECKOUT,DROP-OFF,NULL
3884,54,11,03/02/2025,HOMEPAGE,VIEW,75
3885,54,11,03/02/2025,PRODUCTPAGE,VIEW,238
3862,54,11,12/07/2025,CHECKOUT,DROP-OFF,NULL
3860,54,11,12/07/2025,HOMEPAGE,VIEW,255
3861,54,11,12/07/2025,PRODUCTPAGE,VIEW,170
3871,54,13,02/11/2023,CHECKOUT,DROP-OFF,NULL
3869,54,13,02/11/2023,HOMEPAGE,VIEW,197
3870,54,13,02/11/2023,PRODUCTPAGE,CLICK,87
3827,54,13,06/03/2025,HOMEPAGE,VIEW,148
3883,54,14,07/09/2023,HOMEPAGE,VIEW,76
3868,54,15,09/08/2025,CHECKOUT,DROP-OFF,NULL
3866,54,15,09/08/2025,HOMEPAGE,VIEW,88
3867,54,15,09/08/2025,PRODUCTPAGE,VIEW,22
3880,54,16,03/05/2023,CHECKOUT,DROP-OFF,NULL
3878,54,16,03/05/2023,HOMEPAGE,VIEW,64
3879,54,16,03/05/2023,PRODUCTPAGE,VIEW,158
3846,54,16,09/02/2024,HOMEPAGE,VIEW,263
3834,54,17,21/08/2023,HOMEPAGE,VIEW,75
3855,54,17,07/08/2024,CHECKOUT,PURCHASE,92
3853,54,17,07/08/2024,HOMEPAGE,VIEW,228
3854,54,17,07/08/2024,PRODUCTPAGE,VIEW,281
3839,54,20,25/05/2023,HOMEPAGE,VIEW,245
3929,55,1,18/04/2023,CHECKOUT,DROP-OFF,NULL
3927,55,1,18/04/2023,HOMEPAGE,VIEW,125
3928,55,1,18/04/2023,PRODUCTPAGE,VIEW,129
3935,55,1,16/12/2024,HOMEPAGE,VIEW,51
3919,55,2,13/11/2025,CHECKOUT,DROP-OFF,NULL
3917,55,2,13/11/2025,HOMEPAGE,VIEW,77
3918,55,2,13/11/2025,PRODUCTPAGE,VIEW,62
3923,55,2,10/12/2025,HOMEPAGE,VIEW,212
3906,55,5,29/08/2024,HOMEPAGE,VIEW,24
3913,55,5,07/10/2024,HOMEPAGE,VIEW,202
3898,55,5,15/01/2025,CHECKOUT,DROP-OFF,NULL
3896,55,5,15/01/2025,HOMEPAGE,VIEW,252
3897,55,5,15/01/2025,PRODUCTPAGE,VIEW,192
3908,55,5,03/07/2025,HOMEPAGE,VIEW,205
3944,55,6,19/08/2023,HOMEPAGE,VIEW,208
3934,55,7,15/03/2023,HOMEPAGE,VIEW,127
3902,55,7,04/09/2023,HOMEPAGE,VIEW,41
3945,55,7,14/02/2024,HOMEPAGE,VIEW,162
3948,55,7,13/09/2024,CHECKOUT,DROP-OFF,NULL
3946,55,7,13/09/2024,HOMEPAGE,VIEW,247
3947,55,7,13/09/2024,PRODUCTPAGE,VIEW,139
3950,55,7,20/10/2025,HOMEPAGE,VIEW,208
3905,55,7,08/12/2025,CHECKOUT,DROP-OFF,NULL
3903,55,7,08/12/2025,HOMEPAGE,VIEW,154
3904,55,7,08/12/2025,PRODUCTPAGE,VIEW,15
3922,55,8,08/07/2023,CHECKOUT,DROP-OFF,NULL
3920,55,8,08/07/2023,HOMEPAGE,VIEW,192
3921,55,8,08/07/2023,PRODUCTPAGE,VIEW,45
3891,55,8,27/09/2025,HOMEPAGE,VIEW,250
3940,55,9,16/11/2024,HOMEPAGE,VIEW,177
3949,55,10,26/01/2023,HOMEPAGE,VIEW,102
3889,55,11,03/02/2024,HOMEPAGE,VIEW,174
3892,55,11,12/11/2025,HOMEPAGE,VIEW,206
3938,55,12,08/11/2025,CHECKOUT,DROP-OFF,NULL
3936,55,12,08/11/2025,HOMEPAGE,VIEW,213
3937,55,12,08/11/2025,PRODUCTPAGE,VIEW,154
3933,55,13,09/02/2023,CHECKOUT,DROP-OFF,NULL
3931,55,13,09/02/2023,HOMEPAGE,VIEW,158
3932,55,13,09/02/2023,PRODUCTPAGE,VIEW,222
3943,55,13,02/09/2023,CHECKOUT,DROP-OFF,NULL
3941,55,13,02/09/2023,HOMEPAGE,VIEW,156
3942,55,13,02/09/2023,PRODUCTPAGE,VIEW,272
3907,55,14,11/06/2023,HOMEPAGE,VIEW,248
3916,55,14,25/10/2024,CHECKOUT,DROP-OFF,NULL
3914,55,14,25/10/2024,HOMEPAGE,VIEW,101
3915,55,14,25/10/2024,PRODUCTPAGE,VIEW,175
3912,55,15,19/07/2024,CHECKOUT,PURCHASE,198
3910,55,15,19/07/2024,HOMEPAGE,VIEW,242
3911,55,15,19/07/2024,PRODUCTPAGE,VIEW,18
3888,55,16,28/07/2024,HOMEPAGE,VIEW,184
3930,55,17,16/10/2024,HOMEPAGE,VIEW,208
3939,55,17,06/03/2025,HOMEPAGE,VIEW,113
3926,55,18,03/07/2023,CHECKOUT,DROP-OFF,NULL
3924,55,18,03/07/2023,HOMEPAGE,VIEW,239
3925,55,18,03/07/2023,PRODUCTPAGE,VIEW,38
3901,55,18,27/10/2023,CHECKOUT,DROP-OFF,NULL
3899,55,18,27/10/2023,HOMEPAGE,VIEW,173
3900,55,18,27/10/2023,PRODUCTPAGE,VIEW,284
3890,55,19,13/04/2024,HOMEPAGE,VIEW,131
3895,55,20,20/10/2024,CHECKOUT,PURCHASE,151
3893,55,20,20/10/2024,HOMEPAGE,VIEW,280
3894,55,20,20/10/2024,PRODUCTPAGE,CLICK,146
3909,55,20,28/06/2025,HOMEPAGE,VIEW,65
3953,56,1,13/04/2023,HOMEPAGE,VIEW,150
4008,56,2,20/10/2025,CHECKOUT,DROP-OFF,NULL
4006,56,2,20/10/2025,HOMEPAGE,VIEW,189
4007,56,2,20/10/2025,PRODUCTPAGE,VIEW,206
4001,56,3,18/05/2023,HOMEPAGE,VIEW,241
4021,56,3,25/10/2025,CHECKOUT,DROP-OFF,NULL
4019,56,3,25/10/2025,HOMEPAGE,VIEW,247
4020,56,3,25/10/2025,PRODUCTPAGE,VIEW,284
3988,56,4,09/01/2023,HOMEPAGE,VIEW,291
3955,56,4,20/04/2023,HOMEPAGE,VIEW,120
4032,56,4,27/07/2023,CHECKOUT,DROP-OFF,NULL
4030,56,4,27/07/2023,HOMEPAGE,VIEW,81
4031,56,4,27/07/2023,PRODUCTPAGE,VIEW,234
3995,56,4,07/04/2024,CHECKOUT,DROP-OFF,NULL
3993,56,4,07/04/2024,HOMEPAGE,VIEW,242
3994,56,4,07/04/2024,PRODUCTPAGE,CLICK,106
4015,56,4,20/07/2025,CHECKOUT,DROP-OFF,NULL
4013,56,4,20/07/2025,HOMEPAGE,VIEW,182
4014,56,4,20/07/2025,PRODUCTPAGE,VIEW,168
3996,56,4,11/10/2025,HOMEPAGE,VIEW,46
4027,56,5,07/06/2023,CHECKOUT,DROP-OFF,NULL
4025,56,5,07/06/2023,HOMEPAGE,VIEW,256
4026,56,5,07/06/2023,PRODUCTPAGE,VIEW,100
3961,56,5,22/06/2024,CHECKOUT,DROP-OFF,NULL
3959,56,5,22/06/2024,HOMEPAGE,VIEW,114
3960,56,5,22/06/2024,PRODUCTPAGE,VIEW,25
3984,56,5,30/11/2024,HOMEPAGE,VIEW,91
3981,56,5,09/10/2025,CHECKOUT,DROP-OFF,NULL
3979,56,5,09/10/2025,HOMEPAGE,VIEW,287
3980,56,5,09/10/2025,PRODUCTPAGE,VIEW,139
3967,56,6,28/01/2023,HOMEPAGE,VIEW,32
3962,56,6,30/01/2023,HOMEPAGE,VIEW,54
3983,56,6,29/03/2023,HOMEPAGE,VIEW,269
3991,56,6,09/04/2024,CHECKOUT,DROP-OFF,NULL
3989,56,6,09/04/2024,HOMEPAGE,VIEW,181
3990,56,6,09/04/2024,PRODUCTPAGE,VIEW,201
3975,56,6,03/02/2025,HOMEPAGE,VIEW,200
3971,56,8,06/07/2025,HOMEPAGE,VIEW,32
4024,56,9,29/08/2023,CHECKOUT,PURCHASE,66
4022,56,9,29/08/2023,HOMEPAGE,VIEW,274
4023,56,9,29/08/2023,PRODUCTPAGE,VIEW,93
3970,56,9,30/07/2024,CHECKOUT,DROP-OFF,NULL
3968,56,9,30/07/2024,HOMEPAGE,VIEW,255
3969,56,9,30/07/2024,PRODUCTPAGE,VIEW,149
4028,56,10,10/01/2024,HOMEPAGE,VIEW,184
3997,56,10,10/05/2024,HOMEPAGE,VIEW,165
3952,56,10,23/05/2024,HOMEPAGE,VIEW,64
3954,56,10,30/06/2025,HOMEPAGE,VIEW,300
4036,56,12,06/08/2023,CHECKOUT,PURCHASE,193
4034,56,12,06/08/2023,HOMEPAGE,VIEW,252
4035,56,12,06/08/2023,PRODUCTPAGE,VIEW,226
3982,56,12,13/08/2025,HOMEPAGE,VIEW,286
4012,56,13,21/03/2023,CHECKOUT,DROP-OFF,NULL
4010,56,13,21/03/2023,HOMEPAGE,VIEW,54
4011,56,13,21/03/2023,PRODUCTPAGE,VIEW,135
3951,56,13,05/12/2023,HOMEPAGE,VIEW,255
4033,56,14,12/02/2023,HOMEPAGE,VIEW,278
4009,56,14,19/12/2024,HOMEPAGE,VIEW,261
4004,56,14,02/01/2025,CHECKOUT,DROP-OFF,NULL
4002,56,14,02/01/2025,HOMEPAGE,VIEW,216
4003,56,14,02/01/2025,PRODUCTPAGE,VIEW,208
3958,56,14,02/02/2025,CHECKOUT,DROP-OFF,NULL
3956,56,14,02/02/2025,HOMEPAGE,VIEW,153
3957,56,14,02/02/2025,PRODUCTPAGE,VIEW,27
4005,56,14,06/09/2025,HOMEPAGE,VIEW,31
3974,56,14,27/09/2025,CHECKOUT,DROP-OFF,NULL
3972,56,14,27/09/2025,HOMEPAGE,VIEW,34
3973,56,14,27/09/2025,PRODUCTPAGE,VIEW,243
4018,56,15,19/03/2024,CHECKOUT,DROP-OFF,NULL
4016,56,15,19/03/2024,HOMEPAGE,VIEW,220
4017,56,15,19/03/2024,PRODUCTPAGE,VIEW,24
3963,56,15,13/07/2024,HOMEPAGE,VIEW,21
3966,56,16,10/05/2023,CHECKOUT,PURCHASE,221
3964,56,16,10/05/2023,HOMEPAGE,VIEW,88
3965,56,16,10/05/2023,PRODUCTPAGE,VIEW,25
3992,56,17,15/03/2025,HOMEPAGE,VIEW,189
4000,56,18,17/07/2023,CHECKOUT,DROP-OFF,NULL
3998,56,18,17/07/2023,HOMEPAGE,VIEW,22
3999,56,18,17/07/2023,PRODUCTPAGE,VIEW,105
3978,56,18,26/10/2023,CHECKOUT,DROP-OFF,NULL
3976,56,18,26/10/2023,HOMEPAGE,VIEW,187
3977,56,18,26/10/2023,PRODUCTPAGE,VIEW,249
3987,56,19,13/10/2023,CHECKOUT,DROP-OFF,NULL
3985,56,19,13/10/2023,HOMEPAGE,VIEW,212
3986,56,19,13/10/2023,PRODUCTPAGE,CLICK,266
4029,56,19,07/10/2025,HOMEPAGE,VIEW,237
4046,57,1,13/09/2024,HOMEPAGE,VIEW,173
4091,57,2,24/05/2023,HOMEPAGE,VIEW,65
4125,57,2,20/02/2025,HOMEPAGE,VIEW,34
4063,57,3,26/10/2023,CHECKOUT,DROP-OFF,NULL
4061,57,3,26/10/2023,HOMEPAGE,VIEW,30
4062,57,3,26/10/2023,PRODUCTPAGE,VIEW,184
4128,57,3,22/11/2023,CHECKOUT,DROP-OFF,NULL
4126,57,3,22/11/2023,HOMEPAGE,VIEW,293
4127,57,3,22/11/2023,PRODUCTPAGE,VIEW,140
4052,57,3,04/12/2023,HOMEPAGE,VIEW,221
4108,57,3,16/04/2025,CHECKOUT,PURCHASE,261
4106,57,3,16/04/2025,HOMEPAGE,VIEW,237
4107,57,3,16/04/2025,PRODUCTPAGE,CLICK,204
4105,57,4,07/01/2023,CHECKOUT,DROP-OFF,NULL
4103,57,4,07/01/2023,HOMEPAGE,VIEW,167
4104,57,4,07/01/2023,PRODUCTPAGE,CLICK,238
4102,57,4,15/07/2023,CHECKOUT,DROP-OFF,NULL
4100,57,4,15/07/2023,HOMEPAGE,VIEW,218
4101,57,4,15/07/2023,PRODUCTPAGE,VIEW,98
4097,57,5,17/02/2023,HOMEPAGE,VIEW,172
4051,57,5,20/05/2023,HOMEPAGE,VIEW,272
4114,57,5,08/06/2023,CHECKOUT,DROP-OFF,NULL
4112,57,5,08/06/2023,HOMEPAGE,VIEW,203
4113,57,5,08/06/2023,PRODUCTPAGE,VIEW,170
4131,57,5,11/06/2025,CHECKOUT,DROP-OFF,NULL
4129,57,5,11/06/2025,HOMEPAGE,VIEW,105
4130,57,5,11/06/2025,PRODUCTPAGE,VIEW,44
4099,57,6,06/07/2023,HOMEPAGE,VIEW,148
4060,57,6,09/05/2024,CHECKOUT,DROP-OFF,NULL
4058,57,6,09/05/2024,HOMEPAGE,VIEW,276
4059,57,6,09/05/2024,PRODUCTPAGE,VIEW,25
4098,57,6,23/02/2025,HOMEPAGE,VIEW,287
4076,57,7,13/10/2023,CHECKOUT,DROP-OFF,NULL
4074,57,7,13/10/2023,HOMEPAGE,VIEW,161
4075,57,7,13/10/2023,PRODUCTPAGE,VIEW,287
4056,57,7,04/02/2025,HOMEPAGE,VIEW,240
4057,57,8,18/09/2023,HOMEPAGE,VIEW,270
4124,57,8,05/07/2024,CHECKOUT,DROP-OFF,NULL
4122,57,8,05/07/2024,HOMEPAGE,VIEW,143
4123,57,8,05/07/2024,PRODUCTPAGE,VIEW,274
4115,57,8,18/08/2024,HOMEPAGE,VIEW,204
4094,57,9,18/09/2023,CHECKOUT,PURCHASE,155
4092,57,9,18/09/2023,HOMEPAGE,VIEW,226
4093,57,9,18/09/2023,PRODUCTPAGE,VIEW,15
4073,57,9,24/06/2024,HOMEPAGE,VIEW,227
4083,57,9,29/07/2025,CHECKOUT,DROP-OFF,NULL
4081,57,9,29/07/2025,HOMEPAGE,VIEW,184
4082,57,9,29/07/2025,PRODUCTPAGE,VIEW,73
4085,57,9,10/10/2025,HOMEPAGE,VIEW,291
4086,57,9,12/11/2025,HOMEPAGE,VIEW,225
4087,57,9,12/11/2025,PRODUCTPAGE,DROP-OFF,NULL
4045,57,10,30/09/2023,CHECKOUT,PURCHASE,281
4043,57,10,30/09/2023,HOMEPAGE,VIEW,210
4044,57,10,30/09/2023,PRODUCTPAGE,VIEW,16
4080,57,10,20/05/2024,CHECKOUT,DROP-OFF,NULL
4078,57,10,20/05/2024,HOMEPAGE,VIEW,182
4079,57,10,20/05/2024,PRODUCTPAGE,CLICK,201
4072,57,11,25/10/2024,CHECKOUT,DROP-OFF,NULL
4070,57,11,25/10/2024,HOMEPAGE,VIEW,299
4071,57,11,25/10/2024,PRODUCTPAGE,VIEW,181
4055,57,12,06/04/2024,CHECKOUT,DROP-OFF,NULL
4053,57,12,06/04/2024,HOMEPAGE,VIEW,218
4054,57,12,06/04/2024,PRODUCTPAGE,VIEW,174
4121,57,12,19/02/2025,CHECKOUT,DROP-OFF,NULL
4119,57,12,19/02/2025,HOMEPAGE,VIEW,261
4120,57,12,19/02/2025,PRODUCTPAGE,CLICK,55
4084,57,13,07/01/2023,HOMEPAGE,VIEW,106
4065,57,13,09/10/2023,HOMEPAGE,VIEW,182
4066,57,13,09/10/2023,PRODUCTPAGE,DROP-OFF,NULL
4039,57,13,04/11/2025,CHECKOUT,DROP-OFF,NULL
4037,57,13,04/11/2025,HOMEPAGE,VIEW,80
4038,57,13,04/11/2025,PRODUCTPAGE,VIEW,105
4095,57,14,07/05/2024,HOMEPAGE,VIEW,122
4111,57,14,09/12/2025,CHECKOUT,DROP-OFF,NULL
4109,57,14,09/12/2025,HOMEPAGE,VIEW,174
4110,57,14,09/12/2025,PRODUCTPAGE,VIEW,236
4077,57,15,01/12/2025,HOMEPAGE,VIEW,70
4118,57,16,19/02/2023,CHECKOUT,DROP-OFF,NULL
4116,57,16,19/02/2023,HOMEPAGE,VIEW,298
4117,57,16,19/02/2023,PRODUCTPAGE,VIEW,21
4090,57,16,10/08/2023,CHECKOUT,DROP-OFF,NULL
4088,57,16,10/08/2023,HOMEPAGE,VIEW,233
4089,57,16,10/08/2023,PRODUCTPAGE,VIEW,72
4049,57,16,13/03/2024,CHECKOUT,DROP-OFF,NULL
4047,57,16,13/03/2024,HOMEPAGE,VIEW,253
4048,57,16,13/03/2024,PRODUCTPAGE,VIEW,208
4050,57,18,26/05/2023,HOMEPAGE,VIEW,75
4042,57,18,03/02/2025,CHECKOUT,PURCHASE,85
4040,57,18,03/02/2025,HOMEPAGE,VIEW,144
4041,57,18,03/02/2025,PRODUCTPAGE,VIEW,221
4069,57,18,24/11/2025,CHECKOUT,DROP-OFF,NULL
4067,57,18,24/11/2025,HOMEPAGE,VIEW,42
4068,57,18,24/11/2025,PRODUCTPAGE,CLICK,157
4096,57,19,30/06/2024,HOMEPAGE,VIEW,191
4064,57,20,31/10/2024,HOMEPAGE,VIEW,250
4188,58,1,16/05/2023,CHECKOUT,DROP-OFF,NULL
4186,58,1,16/05/2023,HOMEPAGE,VIEW,29
4187,58,1,16/05/2023,PRODUCTPAGE,VIEW,122
4134,58,2,27/12/2023,CHECKOUT,PURCHASE,49
4132,58,2,27/12/2023,HOMEPAGE,VIEW,290
4133,58,2,27/12/2023,PRODUCTPAGE,CLICK,130
4238,58,2,15/01/2025,CHECKOUT,DROP-OFF,NULL
4236,58,2,15/01/2025,HOMEPAGE,VIEW,210
4237,58,2,15/01/2025,PRODUCTPAGE,VIEW,139
4142,58,2,17/03/2025,CHECKOUT,DROP-OFF,NULL
4140,58,2,17/03/2025,HOMEPAGE,VIEW,95
4141,58,2,17/03/2025,PRODUCTPAGE,CLICK,133
4213,58,3,18/06/2023,CHECKOUT,DROP-OFF,NULL
4211,58,3,18/06/2023,HOMEPAGE,VIEW,14
4212,58,3,18/06/2023,PRODUCTPAGE,VIEW,57
4135,58,3,27/07/2023,HOMEPAGE,VIEW,101
4200,58,4,01/11/2025,HOMEPAGE,VIEW,221
4216,58,5,16/04/2023,CHECKOUT,DROP-OFF,NULL
4214,58,5,16/04/2023,HOMEPAGE,VIEW,251
4215,58,5,16/04/2023,PRODUCTPAGE,VIEW,197
4244,58,6,16/01/2023,CHECKOUT,PURCHASE,263
4242,58,6,16/01/2023,HOMEPAGE,VIEW,138
4243,58,6,16/01/2023,PRODUCTPAGE,CLICK,181
4185,58,7,06/05/2025,CHECKOUT,DROP-OFF,NULL
4183,58,7,06/05/2025,HOMEPAGE,VIEW,109
4184,58,7,06/05/2025,PRODUCTPAGE,VIEW,300
4195,58,8,08/04/2024,CHECKOUT,DROP-OFF,NULL
4193,58,8,08/04/2024,HOMEPAGE,VIEW,232
4194,58,8,08/04/2024,PRODUCTPAGE,CLICK,163
4232,58,8,02/08/2025,CHECKOUT,PURCHASE,47
4230,58,8,02/08/2025,HOMEPAGE,VIEW,89
4231,58,8,02/08/2025,PRODUCTPAGE,VIEW,70
4173,58,9,03/05/2023,CHECKOUT,DROP-OFF,NULL
4171,58,9,03/05/2023,HOMEPAGE,VIEW,270
4172,58,9,03/05/2023,PRODUCTPAGE,VIEW,239
4199,58,9,07/08/2023,CHECKOUT,DROP-OFF,NULL
4197,58,9,07/08/2023,HOMEPAGE,VIEW,294
4198,58,9,07/08/2023,PRODUCTPAGE,CLICK,137
4182,58,9,22/10/2023,CHECKOUT,PURCHASE,78
4180,58,9,22/10/2023,HOMEPAGE,VIEW,110
4181,58,9,22/10/2023,PRODUCTPAGE,VIEW,122
4247,58,9,19/02/2024,CHECKOUT,DROP-OFF,NULL
4245,58,9,19/02/2024,HOMEPAGE,VIEW,102
4246,58,9,19/02/2024,PRODUCTPAGE,VIEW,185
4139,58,9,17/11/2025,HOMEPAGE,VIEW,266
4210,58,10,13/05/2024,CHECKOUT,DROP-OFF,NULL
4208,58,10,13/05/2024,HOMEPAGE,VIEW,94
4209,58,10,13/05/2024,PRODUCTPAGE,VIEW,202
4233,58,10,12/11/2024,HOMEPAGE,VIEW,173
4167,58,10,05/02/2025,CHECKOUT,PURCHASE,272
4165,58,10,05/02/2025,HOMEPAGE,VIEW,189
4166,58,10,05/02/2025,PRODUCTPAGE,CLICK,231
4161,58,10,22/03/2025,CHECKOUT,DROP-OFF,NULL
4159,58,10,22/03/2025,HOMEPAGE,VIEW,82
4160,58,10,22/03/2025,PRODUCTPAGE,CLICK,139
4248,58,11,06/01/2023,HOMEPAGE,VIEW,257
4218,58,11,24/07/2023,HOMEPAGE,VIEW,52
4190,58,11,01/02/2025,HOMEPAGE,VIEW,142
4217,58,12,29/06/2023,HOMEPAGE,VIEW,94
4196,58,13,16/04/2023,HOMEPAGE,VIEW,163
4148,58,13,06/10/2023,CHECKOUT,DROP-OFF,NULL
4146,58,13,06/10/2023,HOMEPAGE,VIEW,157
4147,58,13,06/10/2023,PRODUCTPAGE,VIEW,212
4207,58,13,14/03/2024,HOMEPAGE,VIEW,230
4179,58,13,07/11/2024,HOMEPAGE,VIEW,235
4151,58,13,11/12/2025,CHECKOUT,DROP-OFF,NULL
4149,58,13,11/12/2025,HOMEPAGE,VIEW,276
4150,58,13,11/12/2025,PRODUCTPAGE,VIEW,217
4158,58,14,29/10/2023,HOMEPAGE,VIEW,81
4154,58,14,08/12/2023,CHECKOUT,DROP-OFF,NULL
4152,58,14,08/12/2023,HOMEPAGE,VIEW,265
4153,58,14,08/12/2023,PRODUCTPAGE,VIEW,198
4203,58,14,09/11/2024,CHECKOUT,DROP-OFF,NULL
4201,58,14,09/11/2024,HOMEPAGE,VIEW,51
4202,58,14,09/11/2024,PRODUCTPAGE,VIEW,43
4206,58,14,11/04/2025,CHECKOUT,PURCHASE,261
4204,58,14,11/04/2025,HOMEPAGE,VIEW,88
4205,58,14,11/04/2025,PRODUCTPAGE,VIEW,199
4177,58,14,18/11/2025,HOMEPAGE,VIEW,290
4176,58,15,11/12/2024,CHECKOUT,DROP-OFF,NULL
4174,58,15,11/12/2024,HOMEPAGE,VIEW,177
4175,58,15,11/12/2024,PRODUCTPAGE,CLICK,73
4138,58,15,25/01/2025,CHECKOUT,DROP-OFF,NULL
4136,58,15,25/01/2025,HOMEPAGE,VIEW,101
4137,58,15,25/01/2025,PRODUCTPAGE,VIEW,14
4164,58,15,30/01/2025,CHECKOUT,DROP-OFF,NULL
4162,58,15,30/01/2025,HOMEPAGE,VIEW,247
4163,58,15,30/01/2025,PRODUCTPAGE,VIEW,84
4241,58,15,25/03/2025,CHECKOUT,DROP-OFF,NULL
4239,58,15,25/03/2025,HOMEPAGE,VIEW,175
4240,58,15,25/03/2025,PRODUCTPAGE,VIEW,226
4220,58,16,09/08/2023,HOMEPAGE,VIEW,159
4189,58,16,22/08/2023,HOMEPAGE,VIEW,245
4234,58,16,10/06/2025,HOMEPAGE,VIEW,72
4223,58,17,27/05/2023,CHECKOUT,PURCHASE,264
4221,58,17,27/05/2023,HOMEPAGE,VIEW,155
4222,58,17,27/05/2023,PRODUCTPAGE,VIEW,143
4251,58,17,18/02/2024,CHECKOUT,DROP-OFF,NULL
4249,58,17,18/02/2024,HOMEPAGE,VIEW,85
4250,58,17,18/02/2024,PRODUCTPAGE,CLICK,268
4229,58,17,19/09/2024,CHECKOUT,DROP-OFF,NULL
4227,58,17,19/09/2024,HOMEPAGE,VIEW,215
4228,58,17,19/09/2024,PRODUCTPAGE,VIEW,168
4235,58,18,11/09/2024,HOMEPAGE,VIEW,117
4191,58,18,08/11/2024,HOMEPAGE,VIEW,177
4170,58,18,04/09/2025,CHECKOUT,PURCHASE,297
4168,58,18,04/09/2025,HOMEPAGE,VIEW,255
4169,58,18,04/09/2025,PRODUCTPAGE,VIEW,269
4145,58,19,25/07/2024,CHECKOUT,PURCHASE,44
4143,58,19,25/07/2024,HOMEPAGE,VIEW,135
4144,58,19,25/07/2024,PRODUCTPAGE,VIEW,137
4178,58,19,02/11/2025,HOMEPAGE,VIEW,88
4192,58,19,01/12/2025,HOMEPAGE,VIEW,152
4219,58,20,01/01/2023,HOMEPAGE,VIEW,97
4226,58,20,03/04/2024,CHECKOUT,DROP-OFF,NULL
4224,58,20,03/04/2024,HOMEPAGE,VIEW,155
4225,58,20,03/04/2024,PRODUCTPAGE,VIEW,252
4157,58,20,24/04/2025,CHECKOUT,DROP-OFF,NULL
4155,58,20,24/04/2025,HOMEPAGE,VIEW,202
4156,58,20,24/04/2025,PRODUCTPAGE,VIEW,111
4275,59,1,05/05/2024,HOMEPAGE,VIEW,148
4269,59,1,29/05/2025,HOMEPAGE,VIEW,178
4255,59,2,05/08/2024,HOMEPAGE,VIEW,19
4256,59,2,05/08/2024,PRODUCTPAGE,DROP-OFF,NULL
4287,59,3,09/04/2024,HOMEPAGE,VIEW,263
4314,59,3,13/11/2024,CHECKOUT,PURCHASE,194
4312,59,3,13/11/2024,HOMEPAGE,VIEW,36
4313,59,3,13/11/2024,PRODUCTPAGE,CLICK,12
4336,59,3,19/03/2025,CHECKOUT,DROP-OFF,NULL
4334,59,3,19/03/2025,HOMEPAGE,VIEW,121
4335,59,3,19/03/2025,PRODUCTPAGE,VIEW,117
4257,59,3,29/08/2025,HOMEPAGE,VIEW,247
4304,59,4,12/01/2025,HOMEPAGE,VIEW,58
4276,59,4,13/07/2025,HOMEPAGE,VIEW,72
4298,59,5,12/06/2024,HOMEPAGE,VIEW,88
4299,59,5,12/06/2024,PRODUCTPAGE,DROP-OFF,NULL
4303,59,6,10/07/2023,HOMEPAGE,VIEW,278
4282,59,6,26/10/2023,HOMEPAGE,VIEW,92
4286,59,7,10/12/2023,HOMEPAGE,VIEW,257
4281,59,9,07/02/2023,HOMEPAGE,VIEW,54
4271,59,9,13/12/2023,HOMEPAGE,VIEW,159
4297,59,10,21/03/2023,HOMEPAGE,VIEW,38
4266,59,10,15/04/2023,HOMEPAGE,VIEW,119
4295,59,11,03/09/2023,HOMEPAGE,VIEW,26
4296,59,11,18/05/2024,HOMEPAGE,VIEW,284
4305,59,11,13/10/2024,HOMEPAGE,VIEW,103
4291,59,11,01/05/2025,HOMEPAGE,VIEW,13
4273,59,12,19/07/2023,HOMEPAGE,VIEW,168
4280,59,12,28/12/2023,HOMEPAGE,VIEW,106
4315,59,13,07/08/2023,HOMEPAGE,VIEW,91
4268,59,13,03/11/2024,HOMEPAGE,VIEW,289
4327,59,13,22/04/2025,CHECKOUT,DROP-OFF,NULL
4325,59,13,22/04/2025,HOMEPAGE,VIEW,157
4326,59,13,22/04/2025,PRODUCTPAGE,CLICK,73
4264,59,14,08/04/2023,HOMEPAGE,VIEW,150
4272,59,14,28/11/2023,HOMEPAGE,VIEW,114
4292,59,15,24/06/2023,HOMEPAGE,VIEW,59
4290,59,15,04/03/2025,CHECKOUT,PURCHASE,200
4288,59,15,04/03/2025,HOMEPAGE,VIEW,198
4289,59,15,04/03/2025,PRODUCTPAGE,VIEW,106
4270,59,16,12/02/2023,HOMEPAGE,VIEW,76
4321,59,16,23/03/2024,CHECKOUT,PURCHASE,106
4319,59,16,23/03/2024,HOMEPAGE,VIEW,74
4320,59,16,23/03/2024,PRODUCTPAGE,VIEW,218
4324,59,16,02/05/2024,CHECKOUT,DROP-OFF,NULL
4322,59,16,02/05/2024,HOMEPAGE,VIEW,230
4323,59,16,02/05/2024,PRODUCTPAGE,VIEW,280
4302,59,17,15/01/2025,CHECKOUT,DROP-OFF,NULL
4300,59,17,15/01/2025,HOMEPAGE,VIEW,265
4301,59,17,15/01/2025,PRODUCTPAGE,VIEW,23
4274,59,18,21/05/2023,HOMEPAGE,VIEW,89
4293,59,18,27/08/2023,HOMEPAGE,VIEW,79
4294,59,18,27/08/2023,PRODUCTPAGE,DROP-OFF,NULL
4285,59,18,02/02/2024,CHECKOUT,PURCHASE,216
